Date,Close
2015-10-23,90.31
2015-10-26,89.7
2015-10-27,89.91
2015-10-28,88.92
2015-10-29,87.91
2015-10-30,88.67
2015-11-02,88.3
2015-11-03,88.37
2015-11-04,89.15
2015-11-05,88.18
2015-11-06,85.37
2015-11-09,85.43
2015-11-10,85.51
2015-11-11,86.13
2015-11-12,87.0
2015-11-13,86.74
2015-11-16,88.2
2015-11-17,87.02
2015-11-18,86.11
2015-11-19,87.23
2015-11-20,87.25
2015-11-23,86.79
2015-11-24,86.52
2015-11-25,86.73
2015-11-27,87.16
2015-11-30,87.59
2015-12-01,88.22
2015-12-02,85.95
2015-12-03,84.58
2015-12-04,86.09
2015-12-07,86.46
2015-12-08,87.14
2015-12-09,86.63
2015-12-10,85.61
2015-12-11,85.44
2015-12-14,85.94
2015-12-15,86.59
2015-12-16,90.92
2015-12-17,90.71
2015-12-18,89.57
2015-12-21,89.73
2015-12-22,90.27
2015-12-23,91.21
2015-12-24,91.16
2015-12-28,91.22
2015-12-29,91.8
2015-12-30,92.02
2015-12-31,91.13
2016-01-04,90.85
2016-01-05,91.73
2016-01-06,91.44
2016-01-07,91.84
2016-01-08,92.25
2016-01-11,92.61
2016-01-12,92.44
2016-01-13,91.77
2016-01-14,92.71
2016-01-15,92.33
2016-01-19,94.57
2016-01-20,92.37
2016-01-21,92.14
2016-01-22,93.51
2016-01-25,93.35
2016-01-26,93.47
2016-01-27,93.62
2016-01-28,95.0
2016-01-29,97.99
2016-02-01,99.1
2016-02-02,99.92
2016-02-03,100.65
2016-02-04,99.58
2016-02-05,99.65
2016-02-08,100.15
2016-02-09,101.18
2016-02-10,99.77
2016-02-11,98.15
2016-02-12,97.95
2016-02-16,98.55
2016-02-17,97.74
2016-02-18,100.29
2016-02-19,100.65
2016-02-22,101.49
2016-02-23,101.86
2016-02-24,102.52
2016-02-25,102.38
2016-02-26,99.44
2016-02-29,99.71
2016-03-01,99.51
2016-03-02,99.3
2016-03-03,98.65
2016-03-04,101.01
2016-03-07,101.15
2016-03-08,102.03
2016-03-09,102.75
2016-03-10,102.25
2016-03-11,102.36
2016-03-14,102.38
2016-03-15,102.17
2016-03-16,103.51
2016-03-17,104.58
2016-03-18,104.73
2016-03-21,103.91
2016-03-22,103.44
2016-03-23,104.01
2016-03-24,104.71
2016-03-28,103.92
2016-03-29,105.18
2016-03-30,104.73
2016-03-31,104.59
2016-04-01,104.91
2016-04-04,104.92
2016-04-05,102.83
2016-04-06,103.15
2016-04-07,102.69
2016-04-08,103.24
2016-04-11,102.72
2016-04-12,103.45
2016-04-13,102.94
2016-04-14,102.65
2016-04-15,103.78
2016-04-18,104.08
2016-04-19,104.38
2016-04-20,102.09
2016-04-21,99.79
2016-04-22,101.14
2016-04-25,101.17
2016-04-26,102.1
2016-04-27,103.31
2016-04-28,102.93
2016-04-29,103.92
2016-05-02,104.34
2016-05-03,104.66
2016-05-04,105.58
2016-05-05,105.04
2016-05-06,104.72
2016-05-09,105.07
2016-05-10,105.7
2016-05-11,105.78
2016-05-12,107.07
2016-05-13,106.73
2016-05-16,107.36
2016-05-17,105.86
2016-05-18,104.3
2016-05-19,104.65
2016-05-20,105.46
2016-05-23,104.28
2016-05-24,105.96
2016-05-25,105.26
2016-05-26,106.67
2016-05-27,106.69
2016-05-31,106.94
2016-06-01,106.97
2016-06-02,106.67
2016-06-03,108.44
2016-06-06,108.39
2016-06-07,107.82
2016-06-08,109.43
2016-06-09,110.38
2016-06-10,110.24
2016-06-13,110.03
2016-06-14,111.27
2016-06-15,110.25
2016-06-16,111.15
2016-06-17,111.38
2016-06-20,110.61
2016-06-21,110.64
2016-06-22,110.08
2016-06-23,110.23
2016-06-24,110.22
2016-06-27,113.85
2016-06-28,114.37
2016-06-29,113.73
2016-06-30,116.09
2016-07-01,115.5
2016-07-05,116.51
2016-07-06,116.53
2016-07-07,114.25
2016-07-08,115.68
2016-07-11,115.46
2016-07-12,113.36
2016-07-13,114.11
2016-07-14,113.28
2016-07-15,113.58
2016-07-18,114.18
2016-07-19,114.04
2016-07-20,113.25
2016-07-21,114.19
2016-07-22,115.57
2016-07-25,115.28
2016-07-26,114.34
2016-07-27,113.22
2016-07-28,113.44
2016-07-29,114.22
2016-08-01,114.4
2016-08-02,113.63
2016-08-03,114.04
2016-08-04,113.47
2016-08-05,112.17
2016-08-08,112.17
2016-08-09,112.24
