Date,Close
2015-10-23,10.54
2015-10-26,10.16
2015-10-27,9.82
2015-10-28,10.2
2015-10-29,10.65
2015-10-30,10.85
2015-11-02,11.26
2015-11-03,11.32
2015-11-04,12.02
2015-11-05,12.0
2015-11-06,12.37
2015-11-09,12.47
2015-11-10,12.45
2015-11-11,11.91
2015-11-12,11.16
2015-11-13,11.03
2015-11-16,11.62
2015-11-17,11.09
2015-11-18,11.24
2015-11-19,11.13
2015-11-20,10.76
2015-11-23,10.9
2015-11-24,11.49
2015-11-25,11.16
2015-11-27,10.57
2015-11-30,10.78
2015-12-01,10.7
2015-12-02,9.98
2015-12-03,9.97
2015-12-04,9.57
2015-12-07,9.11
2015-12-08,9.38
2015-12-09,10.03
2015-12-10,9.91
2015-12-11,9.37
2015-12-14,8.95
2015-12-15,9.48
2015-12-16,10.64
2015-12-17,11.12
2015-12-18,11.26
2015-12-21,10.96
2015-12-22,11.32
2015-12-23,11.57
2015-12-24,11.52
2015-12-28,11.42
2015-12-29,11.24
2015-12-30,11.07
2015-12-31,11.26
2016-01-04,11.3
2016-01-05,11.06
2016-01-06,10.64
2016-01-07,10.07
2016-01-08,10.06
2016-01-11,10.3
2016-01-12,9.92
2016-01-13,9.52
2016-01-14,10.11
2016-01-15,9.64
2016-01-19,9.25
2016-01-20,9.13
2016-01-21,9.43
2016-01-22,9.8
2016-01-25,9.28
2016-01-26,9.61
2016-01-27,9.91
2016-01-28,10.11
2016-01-29,10.1
2016-02-01,9.94
2016-02-02,10.15
2016-02-03,10.04
2016-02-04,9.86
2016-02-05,9.42
2016-02-08,9.23
2016-02-09,9.22
2016-02-10,8.9
2016-02-11,8.3
2016-02-12,8.47
2016-02-16,8.85
2016-02-17,9.71
2016-02-18,9.69
2016-02-19,9.68
2016-02-22,9.69
2016-02-23,9.18
2016-02-24,9.55
2016-02-25,9.81
2016-02-26,9.66
2016-02-29,10.14
2016-03-01,10.68
2016-03-02,10.65
2016-03-03,10.65
2016-03-04,10.48
2016-03-07,10.71
2016-03-08,10.58
2016-03-09,10.78
2016-03-10,11.11
2016-03-11,11.46
2016-03-14,11.22
2016-03-15,10.91
2016-03-16,10.91
2016-03-17,10.91
2016-03-18,10.9
2016-03-21,10.98
2016-03-22,10.92
2016-03-23,10.39
2016-03-24,10.63
2016-03-28,10.66
2016-03-29,11.15
2016-03-30,11.0
2016-03-31,11.05
2016-04-01,11.2
2016-04-04,10.97
2016-04-05,10.9
2016-04-06,10.92
2016-04-07,10.94
2016-04-08,11.11
2016-04-11,11.18
2016-04-12,11.25
2016-04-13,11.37
2016-04-14,11.46
2016-04-15,11.55
2016-04-18,11.54
2016-04-19,11.8
2016-04-20,11.42
2016-04-21,11.45
2016-04-22,11.79
2016-04-25,12.15
2016-04-26,12.49
2016-04-27,12.64
2016-04-28,12.58
2016-04-29,12.56
2016-05-02,12.7
2016-05-03,12.3
2016-05-04,12.43
2016-05-05,12.05
2016-05-06,12.37
2016-05-09,11.79
2016-05-10,11.83
2016-05-11,11.72
2016-05-12,11.35
2016-05-13,11.5
2016-05-16,11.82
2016-05-17,11.86
2016-05-18,11.61
2016-05-19,11.57
2016-05-20,11.77
2016-05-23,11.98
2016-05-24,12.22
2016-05-25,12.06
2016-05-26,12.15
2016-05-27,12.11
2016-05-31,12.18
2016-06-01,12.23
2016-06-02,12.22
2016-06-03,12.37
2016-06-06,12.57
2016-06-07,12.77
2016-06-08,13.13
2016-06-09,13.06
2016-06-10,12.46
2016-06-13,12.29
2016-06-14,11.96
2016-06-15,11.78
2016-06-16,11.6
2016-06-17,11.8
2016-06-20,11.67
2016-06-21,11.45
2016-06-22,11.41
2016-06-23,11.75
2016-06-24,11.58
2016-06-27,11.49
2016-06-28,11.97
2016-06-29,12.32
2016-06-30,12.28
2016-07-01,12.6
2016-07-05,12.38
2016-07-06,12.26
2016-07-07,12.23
2016-07-08,12.48
2016-07-11,12.83
2016-07-12,12.75
2016-07-13,12.57
2016-07-14,12.68
2016-07-15,13.03
2016-07-18,13.11
2016-07-19,13.05
2016-07-20,13.64
2016-07-21,13.86
2016-07-22,13.76
2016-07-25,14.39
2016-07-26,14.41
2016-07-27,14.1
2016-07-28,14.15
2016-07-29,14.13
2016-08-01,13.83
2016-08-02,13.8
2016-08-03,14.15
2016-08-04,14.2
2016-08-05,14.24
2016-08-08,14.0
2016-08-09,13.53
2016-08-10,13.46
2016-08-11,13.91
2016-08-12,13.82
2016-08-15,13.83
2016-08-16,13.45
2016-08-17,13.23
2016-08-18,13.19
2016-08-19,13.31
2016-08-22,13.32
2016-08-23,13.63
2016-08-24,13.62
2016-08-25,13.74
2016-08-26,13.8
2016-08-29,13.9
2016-08-30,13.62
2016-08-31,13.45
2016-09-01,13.66
2016-09-02,13.94
2016-09-06,14.11
2016-09-07,14.46
2016-09-08,14.54
2016-09-09,13.78
2016-09-12,13.98
2016-09-13,13.18
2016-09-14,13.62
2016-09-15,13.8
2016-09-16,13.34
2016-09-19,13.72
2016-09-20,13.68
2016-09-21,14.15
2016-09-22,14.09
2016-09-23,13.96
2016-09-26,13.67
2016-09-27,13.69
2016-09-28,13.77
2016-09-29,13.7
2016-09-30,13.54
2016-10-03,13.19
2016-10-04,12.89
2016-10-05,13.03
2016-10-06,12.87
2016-10-07,12.61
2016-10-10,12.58
2016-10-11,12.58
2016-10-12,12.42
2016-10-13,12.3
2016-10-14,12.34
2016-10-17,12.3
2016-10-18,12.58
2016-10-19,12.74
2016-10-20,12.74
2016-10-21,12.9
2016-10-24,12.54
2016-10-25,12.62
2016-10-26,12.34
2016-10-27,12.22
2016-10-28,12.06
2016-10-31,12.3
2016-11-01,12.3
2016-11-02,11.78
2016-11-03,12.02
2016-11-04,12.38
2016-11-07,12.78
2016-11-08,12.78
2016-11-09,11.58
2016-11-10,11.62
2016-11-11,11.98
2016-11-14,12.22
2016-11-15,12.3
2016-11-16,12.14
2016-11-17,12.38
2016-11-18,12.38
2016-11-21,12.38
2016-11-22,12.7
2016-11-23,12.98
2016-11-25,12.86
2016-11-28,13.06
2016-11-29,12.69
2016-11-30,12.45
2016-12-01,12.21
2016-12-02,12.08
2016-12-05,12.21
2016-12-06,12.33
2016-12-07,12.65
2016-12-08,12.9
2016-12-09,13.02
2016-12-12,12.85
2016-12-13,12.98
2016-12-14,12.77
2016-12-15,12.73
2016-12-16,12.65
2016-12-19,12.77
2016-12-20,12.9
2016-12-21,12.77
2016-12-22,12.73
2016-12-23,12.81
2016-12-27,12.9
2016-12-28,12.98
2016-12-29,13.1
2016-12-30,12.81
2017-01-03,12.73
2017-01-04,12.85
2017-01-05,12.9
2017-01-06,12.9
2017-01-09,12.81
2017-01-10,12.9
2017-01-11,12.98
2017-01-12,12.69
2017-01-13,12.69
2017-01-17,13.46
2017-01-18,13.42
2017-01-19,13.38
2017-01-20,13.67
2017-01-23,13.79
2017-01-24,13.95
2017-01-25,14.03
2017-01-26,13.71
2017-01-27,13.46
2017-01-30,13.38
2017-01-31,13.75
2017-02-01,13.63
2017-02-02,13.54
2017-02-03,13.99
2017-02-06,13.79
2017-02-07,13.71
2017-02-08,14.11
2017-02-09,14.15
2017-02-10,14.27
2017-02-13,14.15
2017-02-14,14.4
2017-02-15,14.44
2017-02-16,14.31
2017-02-17,14.19
2017-02-21,14.44
2017-02-22,14.35
2017-02-23,14.52
2017-02-24,14.6
2017-02-27,14.44
2017-02-28,14.32
2017-03-01,14.11
2017-03-02,14.07
2017-03-03,14.07
2017-03-06,13.91
2017-03-07,13.7
2017-03-08,13.58
2017-03-09,13.74
2017-03-10,13.58
2017-03-13,13.58
2017-03-14,13.58
2017-03-15,13.95
2017-03-16,14.07
2017-03-17,14.03
2017-03-20,13.95
2017-03-21,13.91
2017-03-22,13.78
2017-03-23,13.82
2017-03-24,13.95
2017-03-27,14.11
2017-03-28,14.24
2017-03-29,14.36
2017-03-30,14.48
2017-03-31,14.57
2017-04-03,14.24
2017-04-04,14.4
2017-04-05,14.4
2017-04-06,14.4
2017-04-07,14.28
2017-04-10,14.44
2017-04-11,14.61
2017-04-12,14.69
2017-04-13,14.15
2017-04-17,14.4
2017-04-18,14.32
2017-04-19,14.15
2017-04-20,14.24
2017-04-21,14.36
2017-04-24,14.44
2017-04-25,14.44
2017-04-26,14.44
2017-04-27,14.48
2017-04-28,14.57
2017-05-01,14.2
2017-05-02,14.24
2017-05-03,13.87
2017-05-04,13.7
2017-05-05,14.07
2017-05-08,14.03
2017-05-09,13.99
2017-05-10,14.11
2017-05-11,14.07
2017-05-12,14.07
2017-05-15,14.24
2017-05-16,14.15
2017-05-17,14.11
2017-05-18,14.03
2017-05-19,14.32
2017-05-22,14.61
2017-05-23,14.48
2017-05-24,14.81
2017-05-25,14.85
2017-05-26,15.1
2017-05-30,14.91
2017-05-31,14.78
2017-06-01,15.03
2017-06-02,14.95
2017-06-05,14.74
2017-06-06,14.74
2017-06-07,14.66
2017-06-08,14.78
2017-06-09,14.82
2017-06-12,14.7
2017-06-13,14.78
2017-06-14,14.62
2017-06-15,14.62
2017-06-16,14.66
2017-06-19,14.45
2017-06-20,14.49
2017-06-21,14.41
2017-06-22,15.2
2017-06-23,14.87
2017-06-26,15.12
2017-06-27,14.95
2017-06-28,14.87
2017-06-29,14.78
2017-06-30,14.7
2017-07-03,14.53
